rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP	Osm_GEM	Osm_ecM	Osm_ecP
r_0832	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase	KLMA_60130 or KLMA_30029	Phenylalanine, tyrosine and tryptophan biosynthesis	0.00190317590347992	0.0030114647463652	0.0016702706196	0.001686973325796	0.00237568825673937	0.0016702706196	0.001686973325796	0.00237568825673937	0.0024503493734082	0.001686973325796	0.00237568825673937	0.0027036835102728
r_0833	alcohol acetyltransferase (phenylethanol alcohol)	KLMA_30203	Phenylalanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0834	aldehyde dehydrogenase (2-phenylethanol, NAD)	KLMA_40102 or KLMA_40220 or KLMA_80306 or KLMA_20158 or KLMA_50315	Phenylalanine metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0835	aldehyde dehydrogenase (2-phenylethanol, NAD)	KLMA_40102 or KLMA_40220 or KLMA_80306 or KLMA_20158	Phenylalanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0836	aldehyde dehydrogenase (2-phenylethanol, NADP)	KLMA_80339	Phenylalanine metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0837	L-aspartate 1-carboxy-lyase (beta-alanine-forming)	KLMA_30556	beta-Alanine metabolism	-0	-0	0	-0	-0	0	-0	-0	0.000576062282077672	-0	-0	0
r_0838	3-aminopropanal:NAD+ oxidoreductase	KLMA_20673 or KLMA_50012 or KLMA_40404 or KLMA_10742 or KLMA_20672	beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0839	beta-alanine:2-oxoglutarate aminotransferase	KLMA_40198	beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0840	Propanoyl-CoA:(acceptor) 2,3-oxidoreductase	KLMA_60029	beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0841	(R)-Pantoate:beta-alanine ligase (AMP-forming)	KLMA_70385	beta-Alanine metabolism	-0	-0	0	-0	-0	-0	-0	0	0.000576062282077672	-0	0	-0
r_0842	3-Hydroxypropionyl-CoA hydro-lyase	KLMA_70426	beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0843	3-hydroxypropanoate[m]+coenzyme A[m]<=>3-hydroxypropionyl-CoA[m]+H2O[m]	KLMA_40110	beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0844	spermidine:oxygen oxidoreductase (spermidine-forming)	KLMA_40378	beta-Alanine metabolism	0	0	-0	0	-0	-0	0	-0	-0	0	-0	-0
r_0845	spermidine:oxygen oxidoreductase (3-aminopropanal-forming)	KLMA_40378	beta-Alanine metabolism	0	-0	-0	0	-0	-0	0	-0	-0	0	-0	-0
r_0846	Taurine, 2-oxoglutarate:O2 oxidoreductase (sulphite-forming)	KLMA_60176	Taurine and hypotaurine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0847	CMP-2-aminoethylphosphonate:1,2-diacylglycerol ethanolaminephosphotransferase	KLMA_60263	Phosphonate and phosphinate metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0848	Hydrogen selenide:NADP+ oxidoreductase	KLMA_10682	Selenocompound metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0849	Selenomethionine methanethiol-lyase (deaminating)	KLMA_20354 or KLMA_80406	Selenocompound metabolism	0	0	-0	0	-0	-0	0	-0	0	0	-0	-0
r_0850	Selenomethionine:tRNAMet ligase (AMP-forming)	KLMA_10483 or KLMA_30196	Selenocompound metabolism	0	0	0	0	0	0	0	0	-0	0	0	0
r_0851	Selenocystathionine L-homocysteine-lyase (deaminating)	KLMA_30325	Selenocompound metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0852	5-methyltetrahydropteroyltri-L-glutamate:L-selenohomocysteine Se-methyltransferase	KLMA_80348	Selenocompound metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0853	methaneselenol:NADP+ oxidoreductase	KLMA_10682	Selenocompound metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0854	gamma-Amino-gamma-cyanobutanoate aminohydrolase	KLMA_60032 or KLMA_30641	Cyanoamino acid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0855	D-Ornithine:oxygen oxidoreductase (deaminating)	KLMA_10437 or KLMA_20774 or KLMA_30640	D-Arginine and D-ornithine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0856	D-Arginine:oxygen oxidoreductase (deaminating)	KLMA_10437 or KLMA_20774 or KLMA_30640	D-Arginine and D-ornithine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0857	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)	KLMA_10012 or KLMA_40007 or KLMA_40018	Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0858	glutathione:hydrogen-peroxide oxidoreductase	KLMA_10673 or KLMA_20407	Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0859	L-cysteinylglycine dipeptidase	KLMA_30403 or KLMA_50349	Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0860	glutathione:NADP+ oxidoreductase	KLMA_10787	Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0861	Isocitrate:NADP+ oxidoreductase (decarboxylating)	KLMA_40470 or KLMA_30149	Glutathione metabolism	-0	0	0	-0	0.0531862536228132	0	-0	0.00314019994742847	0	-0	0.00192664612564195	0
r_0862	Isocitrate:NADP+ oxidoreductase (decarboxylating)	KLMA_40470 or KLMA_30149	Glutathione metabolism	0.0460331776097047	1.17070105252703	0.04039976754	0.0408037652154	0.00620168512674867	0.0417546537804	0.0408037652154	0.0574621006231119	0.0691102703883497	0.0408037652154	0.0574621006231119	0.06539550180372
r_0863	glutathione gamma-glutamylaminopeptidase	KLMA_10231	Glutathione metabolism	-0	-0	-0	-0	0	-0	-0	0	-0	-0	0	-0
r_0864	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	KLMA_20370	Glutathione metabolism	1.12804722919472e-07	1.28029270827984e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08
r_0865	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	KLMA_30154	Glutathione metabolism	1.12804722919472e-07	1.28029270827984e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08
r_0866	G00007[c]+G10618[c]<=>G10598[c]+G10622[c]	KLMA_80037	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0867	Dolichyl-diphosphate phosphohydrolase	KLMA_50192	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0868	UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase	KLMA_70223	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0869	UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase	KLMA_70223	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0870	GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase	KLMA_40471	N-Glycan biosynthesis	0	0	0	0	-0	0	0	-0	0	0	-0	0
r_0871	CTP:dolichol O-phosphotransferase	KLMA_60419	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0872	CTP:dolichol O-phosphotransferase	KLMA_60419	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0873	UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine phosphotransferase	KLMA_20405	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0874	G00001[c]+G10610[c]<=>G00002[c]+G10619[c]	KLMA_40126 and KLMA_50144	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0875	G00002[c]+G10614[c]<=>G00003[c]+G10620[c]	KLMA_80292	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0876	G00003[c]+G10614[c]<=>G00004[c]+G10620[c]	KLMA_40539	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0877	G00008[c]+protein asparagine[c]<=>dolichyl diphosphate[c]+G00009[c]	KLMA_30378	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0878	G00008[r]+protein asparagine[r]<=>dolichyl diphosphate[r]+G00009[r]	KLMA_30378	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0879	G00009[c]+H2O[c]<=>D-glucose[c]+G00171[c]	KLMA_20048	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0880	G00171[r]+H2O[r]<=>D-glucose[r]+G00010[r]	KLMA_20272	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0881	G00010[c]+H2O[c]<=>D-glucose[c]+G00011[c]	KLMA_20272	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0882	G00011[c]+4 H2O[c]<=>4 D-mannose[c]+G00012[c]	KLMA_40509	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0883	GDP-mannose:glycolipid 1,2-alpha-D-mannosyltransferase	KLMA_80151	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0884	GDP-mannose:glycolipid 1,2-alpha-D-mannosyltransferase	KLMA_80151	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0885	G00004[c]+G10614[c]<=>G00005[c]+G10620[c]	KLMA_40539	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0886	G00006[c]+G10617[c]<=>G10595[c]+G10622[c]	KLMA_80379	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0887	G00006[r]+G10617[r]<=>G10595[r]+G10622[r]	KLMA_80379	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0888	G10595[c]+G10617[c]<=>G10596[c]+G10622[c]	KLMA_50609	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0889	G10595[r]+G10617[r]<=>G10596[r]+G10622[r]	KLMA_50609	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0890	G10596[c]+G10617[c]<=>G10597[c]+G10622[c]	KLMA_70199	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0891	G10596[r]+G10617[r]<=>G10597[r]+G10622[r]	KLMA_70199	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0892	G10597[c]+G10617[c]<=>G00007[c]+G10622[c]	KLMA_50609	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0893	G10597[r]+G10617[r]<=>G00007[r]+G10622[r]	KLMA_50609	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0894	G10598[c]+G10618[c]<=>G10599[c]+G10622[c]	KLMA_30269	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0895	G10598[r]+G10618[r]<=>G10599[r]+G10622[r]	KLMA_30269	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0896	G10599[c]+G10618[c]<=>G00008[c]+G10622[c]	KLMA_60055	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0897	G10599[r]+G10618[r]<=>G00008[r]+G10622[r]	KLMA_60055	N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0898	G10614[c]+G10694[c]<=>G01813[c]+G10620[c]	KLMA_30031 or KLMA_40267	Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0899	alpha 1,2-mannosyloligosaccharide alpha-D-mannohydrolase	KLMA_40509	Various types of N-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0900	G10614[c]+G10842[c]<=>G10620[c]+G10843[c]	KLMA_80063 or KLMA_80064 or KLMA_50368	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0901	G10614[c]+G10843[c]<=>G10620[c]+G11055[c]	KLMA_80063 or KLMA_80064 or KLMA_50368	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0902	G10614[c]+mannan[c]<=>G10620[c]+G10737[c]	KLMA_70427 or KLMA_80225 or KLMA_30349	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0903	G10614[c]+G10737[c]<=>G10620[c]+G10842[c]	KLMA_70427 or KLMA_80225 or KLMA_30349	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0904	G10614[m]+G10842[m]<=>G10620[m]+G10843[m]	KLMA_80062	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0905	G10614[m]+G10843[m]<=>G10620[m]+G11055[m]	KLMA_80062	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0906	G10614[r]+mannan[r]<=>G10620[r]+G10737[r]	KLMA_10739 or KLMA_10350	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0907	G10614[r]+G10737[r]<=>G10620[r]+G10842[r]	KLMA_10739 or KLMA_10350	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0908	dolichyl D-mannosyl phosphate[c]<=>dolichyl phosphate[c]+mannan[c]	KLMA_20657 or KLMA_30233 or KLMA_40486 or KLMA_40257 or KLMA_30539	Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0909	1-phosphatidyl-1D-myo-inositol[c]+G10610[c]<=>G00143[c]+G10619[c]	KLMA_60067	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0910	6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+G10617[m]=>6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+G10622[m]	KLMA_60009	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0911	6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+G10617[r]=>6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+G10622[r]	KLMA_60009	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0912	G00143[c]+H2O[c]=>acetate[c]+G00144[c]	KLMA_80045	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0913	6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[c]+phosphatidylethanolamine[c]=>6-[6-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-2-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-alpha-2-(2-aminoethylphosphoryl)mannosyl-(1->4)-alpha-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol[c]+diglyceride[c]	KLMA_30302	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0914	6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+G10617[m]=>6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+G10622[m]	KLMA_60113	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0915	6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+G10617[r]=>6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+G10622[r]	KLMA_60113	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0916	G00144[c]+palmitoyl-CoA[c]=>6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol[c]+coenzyme A[c]	KLMA_30164	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0917	G00141[m]+phosphatidylethanolamine[m]=>diglyceride[m]+G00151[m]	KLMA_50071	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0918	G00141[r]+phosphatidylethanolamine[r]=>diglyceride[r]+G00151[r]	KLMA_50071	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0919	6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+phosphatidylethanolamine[m]=>6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+diglyceride[m]	KLMA_50250	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0920	6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+phosphatidylethanolamine[r]=>6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+diglyceride[r]	KLMA_50250	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0921	6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol[c]+G10617[c]=>6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol[c]+G10622[c]	KLMA_20687 or KLMA_10032	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0922	6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[m]+G10617[m]=>G00140[m]+G10622[m]	KLMA_10289	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0923	6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol[r]+G10617[r]=>G00140[r]+G10622[r]	KLMA_10289	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0924	1-phosphatidyl-1D-myo-inositol[r]+G10610[r]<=>G00143[r]+G10619[r]	KLMA_10762 or KLMA_30461	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0925	ATP:thiamine-diphosphate phosphotransferase	KLMA_40487 or KLMA_20566	Thiamine metabolism	1.12804722919472e-07	1.28029270827984e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08
r_0926	ATP:thiamine diphosphotransferase	KLMA_40487 or KLMA_20566	Thiamine metabolism	1.12804722919472e-07	1.28029270827984e-07	9.90000000034019e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08
r_0927	2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:4-methyl-5-(2-phosphoethyl)-thiazole 2-methyl-4-aminopyridine-5-methenyltransferase	KLMA_40552	Thiamine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0928	ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase	KLMA_30047	Thiamine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0929	ATP:4-methyl-5-(2-hydroxyethyl)-thiazole 2-phosphotransferase	KLMA_40552	Thiamine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0930	ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase	KLMA_30047	Thiamine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0931	L-cysteine:[ThiI] sulfurtransferase	KLMA_60222 or KLMA_20484	Thiamine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0932	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)lumazine 2,3-butanediyltransferase	KLMA_50467	Riboflavin metabolism	0.000111789480413196	0.000126877007390532	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05
r_0933	FAD nucleotidohydrolase	KLMA_10559	Riboflavin metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0934	ATP:FMN adenylyltransferase	KLMA_70404	Riboflavin metabolism	1.12804722919472e-07	1.28029270827984e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08
r_0935	GTP 7,8-8,9-dihydrolase (diphosphate-forming)	KLMA_70349	Riboflavin metabolism	0.000111789480413196	0.000126877007390532	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05
r_0936	riboflavin-5-phosphate phosphohydrolase (acid optimum)	KLMA_40003 or KLMA_80301	Riboflavin metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0937	ATP:riboflavin 5'-phosphotransferase	KLMA_30523	Riboflavin metabolism	1.12804722919472e-07	1.28029270827984e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08	9.999e-08	1.00999899e-07	9.9e-08
r_0938	5-amino-6-(D-ribitylamino)uracil butanedionetransferase	KLMA_20629	Riboflavin metabolism	0.000223578960826393	0.000253754014781064	0.000196218	0.00019818018	0.000200181799818	0.000196218	0.00019818018	0.000200181799818	0.000196218	0.00019818018	0.000200181799818	0.000196218
r_0939	5-amino-6-(5-phosphoribitylamino)uracil[c]+H2O[c]=>5-amino-6-(D-ribitylamino)uracil[c]+phosphate[c]	KLMA_50270	Riboflavin metabolism	0.000111789480413196	0.000126877007390532	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05
r_0940	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)	KLMA_50270	Riboflavin metabolism	0.000223578960826393	0.000253754014781064	0.000196218	0.00019818018	0.000200181799818	0.000196218	0.00019818018	0.000200181799818	0.000196218	0.00019818018	0.000200181799818	0.000196218
r_0941	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NAD+ 1'-oxidoreductase	KLMA_40225	Riboflavin metabolism	0.000111789480413196	0.000126877007390532	0	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	0	9.909009e-05	0	0
r_0942	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NADP+ 1'-oxidoreductase	KLMA_40225	Riboflavin metabolism	0	0	9.8109e-05	0	0	0	0	0	9.8109e-05	0	0.000100090899909	9.8109e-05
r_0943	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one 2-aminohydrolase	KLMA_60282	Riboflavin metabolism	0.000111789480413196	0.000126877007390532	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05	9.909009e-05	0.000100090899909	9.8109e-05
r_0944	ATP:pyridoxal 5'-phosphotransferase	KLMA_10714 or KLMA_30504	Vitamin B6 metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0945	Pyridoxine 5-phosphate:oxygen oxidoreductase	KLMA_50241	Vitamin B6 metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0946	Pyridoxine:NADP+ 4-oxidoreductase	KLMA_30365	Vitamin B6 metabolism	0.00010682	0	0	0.00010682	-0	0	0.00010682	0	0	0.00010682	-0	0
r_0947	Pyridoxine:oxygen oxidoreductase (deaminating)	KLMA_70278 or KLMA_50241	Vitamin B6 metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0948	ATP:pyridoxine 5'-phosphotransferase	KLMA_10714 or KLMA_30504	Vitamin B6 metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0949	ATP:pyridoxal 5'-phosphotransferase	KLMA_10714 or KLMA_30504	Vitamin B6 metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0950	D-glyceraldehyde 3-phosphate[c]+D-ribulose 5-phosphate[c]+L-glutamine[c]=>3 H2O[c]+L-glutamate[c]+phosphate[c]+pyridoxal 5-phosphate[c]	KLMA_30726	Vitamin B6 metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0951	NADP+ 2'-phosphohydrolase	KLMA_70102	Nicotinate and nicotinamide metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
r_0952	NAD+ glycohydrolase		Nicotinate and nicotinamide metabolism	-0	0	0	-0	0	0	-0	0	0	-0	0	0
r_0953	NAD+ phosphohydrolase	KLMA_10559 or KLMA_10640	Nicotinate and nicotinamide metabolism	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
