uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
Q04279	YMR086W	3.64E-08	3.41E-08	2.53E-08	3.21E-08	0.000000173	3.96E-08	0.000000139	2.94E-08	0.000000167	0	0	2.71E-08
Q06252	YLR179C	0.000000379	0.000000355	0.000000264	0.000000945	0.000000984	0.00000117	0.000000279	0.000000307	0.000000336	0.000000908	0.000000337	0.000000283
P08465	YNL277W	0.000000807	9.45E-08	0.000000199	0.000000462	0.000000262	0.00000011	0	8.17E-08	0	0	0	7.53E-08
P25573	YCL044C	0.000000127	0	8.85E-08	0.000000895	0.00000033	0.000000391	0	0.000000103	0.000000112	0.000000108	0.000000113	9.47E-08
P32610	YEL051W	0	0.000000699	0.00000052	0	0.000000242	0.000000813	0.000000549	0.000000604	0.000000234	0.000000632	0	0
P43535	YFR009W	5.24E-08	4.91E-08	3.65E-08	4.62E-08	0.000000136	0	3.86E-08	4.25E-08	0.000000131	0.000000126	4.66E-08	3.91E-08
0	0	0.000000524	0.000000491	0.000000365	0.000000462	0.000000481	0.000000571	0.000000386	0.000000424	0.000000464	0.00000125	0.000000465	0.000000391
P39705	YAR002W	0	0	6.02E-08	0.000000609	0	0	0.00000018	0.000000198	7.66E-08	7.32E-08	0	6.45E-08
P04911	YDR225W	0.00000201	0	0.000000496	0.000000628	0.000000654	0.000000776	0.00000272	0.000000577	0.000000631	0	0	0.0000015
Q12692	YOL012C	0	0	0	0.000000614	0	0	0.000000513	0.000000564	0	0	0	0
P43612	YFR040W	0	0	0	0	3.13E-08	3.72E-08	2.51E-08	0	8.54E-08	0.000000231	8.56E-08	7.19E-08
P28319	YKL096W	0	0	0	0	0	0	0	0	0	0.00000458	0.0000029	0.00000174
Q12359	YDR384C	0.000000237	0.000000222	0.000000467	0.00000109	0.00000113	0.00000073	0	0.000000192	0.00000021	0	0.000000211	0
P22517	YOL016C	0	0.000000107	0	0	0.000000545	0.000000125	0	0	0	0	0	0
Q92331	YOR069W	6.17E-08	0	0	0.000000154	0.000000294	0.000000349	0.000000128	4.99E-08	0	0.000000148	0	0.00000013
P41814	YNL062C	0.000000103	9.69E-08	0.000000204	9.12E-08	0.000000269	0.000000113	7.61E-08	8.38E-08	9.17E-08	8.76E-08	9.19E-08	7.72E-08
P53946	YNL059C	5.21E-08	4.88E-08	0.000000189	0.000000046	4.79E-08	0	3.84E-08	0.000000119	0.000000131	0.000000125	4.63E-08	3.89E-08
P47047	YJL050W	0.000000087	2.88E-08	2.14E-08	7.67E-08	0	0	2.27E-08	0	0	0.000000208	7.73E-08	0
P54860	YDL190C	0	0	7.15E-08	0.000000032	0	3.96E-08	0	0	0	0.00000016	0.000000167	2.71E-08
P46964	YOR103C	0.000000729	0	0.00000144	0.000000643	0.000000669	0.00000225	0.000000536	0.00000059	0.000000646	0.000000617	0.000000647	0
Q07938	YLR017W	0.000000175	0.000000164	0.000000122	0.000000154	0	0	0.000000129	0.000000141	0.000000155	0.000000148	0.000000155	0.00000013
P38759	YHR012W	0.000000228	0.000000214	0.000000159	0.000000201	0.00000021	0.000000249	0.000000168	0.000000185	0.000000202	0.000000193	0.000000573	0.000000481
P38885	YHR199C	0.000000198	0.000000185	0.000000138	0.000000175	0.000000514	0.000000216	0.000000146	0.00000016	0.000000175	0.000000168	0.000000176	0.000000148
P37299	YHR001W-A	0.0000016	0.00000423	0.00000315	0.00000141	0.00000147	0	0.00000118	0.00000129	0.00000142	0	0	0.00000119
Q03976	YDR175C	0	0.000000178	0.000000132	0.000000167	0.000000174	0.000000207	0.00000014	0.000000797	0.000000168	0.000000161	0.000000169	0.000000142
Q03579	YMR298W	0	0.000000551	0	0	0.00000054	0.00000181	0.00000122	0.00000135	0.000000521	0.00000141	0	0
P25348	YCR003W	0.000000436	0.000000409	0.000000304	0.000000385	0.000000401	0.000000476	0.000000321	0.000000353	0.000000387	0.00000037	0.000000388	0.000000326
Q06143	YLR348C	0.000000594	0.000000197	0.000000414	0	0	0.000000229	0.000000155	0.00000017	0.000000526	0.000000503	0.000000187	0.000000157
P40523	YIL055C	0.000000195	6.45E-08	0	0.000000315	0.000000505	0.000000212	5.07E-08	0	0	0.000000165	0	0
Q02959	YPL116W	0	0.000000055	4.09E-08	0.000000269	0.000000153	0.000000181	0.000000122	4.76E-08	0	4.98E-08	0	4.38E-08
Q03769	YDR153C	0.000000129	0	0.000000255	0.000000592	0.000000336	0.000000141	9.51E-08	0.000000105	0.000000115	0.00000031	0.000000115	0
Q01159	YGL130W	0	0	0.000000217	0	0.000000101	0	8.09E-08	0	0	0.000000263	0.000000507	0.000000232
Q99316	YOL088C	0.000000234	0.00000114	0.000000163	0	0.000000609	0.000000256	0.00000138	0.00000019	0	0.000000199	0	0.000000175
Q12012	YOR289W	0	0.000000255	0.000000189	0.00000124	0.000000705	0.00000237	0.0000002	0.00000022	0.000000241	0	0	0
Q06010	YLR389C	0.0000001	0	0	3.13E-08	0	0	2.61E-08	0	0	0.000000156	0.000000164	0.000000138
Q08647	YOR243C	0.000000174	5.76E-08	4.29E-08	0	0	0	0.000000235	4.98E-08	5.45E-08	5.21E-08	0	0.00000013
P32802	YLR083C	6.28E-08	5.88E-08	4.37E-08	5.54E-08	5.76E-08	6.84E-08	4.62E-08	5.08E-08	5.56E-08	5.32E-08	5.58E-08	4.68E-08
P38144	YBR245C	3.09E-08	0.000000029	0.000000172	2.73E-08	2.84E-08	9.54E-08	2.28E-08	0	2.74E-08	0	0	2.31E-08
P36088	YKL069W	0.000000447	0.00000118	0.000000312	0.00000112	0	0	0.000000931	0.00000102	0.00000112	0.000000379	0.000000397	0.000000334
P32266	YOR211C	3.99E-08	0	0	9.95E-08	0	4.35E-08	2.94E-08	3.23E-08	0	0.00000027	3.55E-08	0.000000155
P38822	YHR114W	6.79E-08	0	4.73E-08	5.99E-08	6.23E-08	0.000000074	0.00000005	0.000000055	6.02E-08	0.000000163	6.03E-08	5.07E-08
Q08285	YOL142W	0	0.000000272	0.000000573	0	0	0	0	0.000000235	0.000000728	0.000000696	0.00000134	0.000000613
P47123	YJR074W	0	0.000000889	0.00000187	0	0.0000016	0	0	0	0.000000297	0.00000227	0	0.00000025
Q12100	YDL025C	0.00000007	0	0.000000138	6.18E-08	6.43E-08	0	0	5.67E-08	6.21E-08	0.000000168	6.22E-08	0.000000271
Q06089	YPR098C	0.000000529	0	0.000000369	0.00000132	0.000000486	0.000000576	0	0.000000428	0.000000469	0.000000448	0.00000047	0
P29029	YLR286C	0.000000229	0.000000076	5.65E-08	0.000000202	7.45E-08	8.85E-08	5.97E-08	6.57E-08	7.19E-08	0	0	0
P40533	YIL039W	0	0	7.32E-08	0.000000262	0	0.000000115	0.000000219	0	0.000000263	0.000000089	9.34E-08	7.84E-08
Q12743	YDR411C	0.000000172	0.000000161	0.000000338	0.000000786	0.000000158	0	0.000000126	0	0.000000152	0	0	0
Q12009	YDL201W	0.000000223	0	0.00000044	0.000000197	0	0.000000244	0.000000164	0.000000181	0.00000056	0.000000535	0	0.000000471
P25372	YCR083W	0.000000755	0	0.00000149	0.00000188	0.00000196	0	0.00000288	0.00000317	0.000000669	0	0	0
Q12389	YDL031W	3.45E-08	0	6.79E-08	3.04E-08	3.16E-08	0	2.54E-08	7.89E-08	3.05E-08	8.25E-08	0	0
Q12754	YPL012W	0	0	0.000000091	2.22E-08	0	0	5.23E-08	0	0.000000063	2.13E-08	0.000000116	0
Q08096	YOL010W	0.000000154	0.000000407	0.000000107	0.000000136	0.000000141	0	0	0.000000124	0.000000136	0.00000013	0.000000137	0.000000115
P39998	YEL015W	8.36E-08	0	0.000000165	0.000000208	7.68E-08	9.11E-08	6.15E-08	0.000000191	0.000000209	7.08E-08	0	6.24E-08
Q06137	YLR345W	0	0	0.000000341	0.000000664	0.000000449	0.000000533	0	0	8.34E-08	0	0	0
P53224	YGR038W	0.000000327	0.000000306	0.000000228	0	0.0000003	0.000000356	0.00000024	0.000000264	0.000000289	0.000000277	0.00000029	0
P40564	YIR004W	0	0.000000319	8.39E-08	0	0	0	8.86E-08	0	0	0.000000288	0.000000302	0.000000718
P52286	YDR328C	0	0.000000375	0.000000279	0.000000353	0.000000367	0.00000123	0	0.000000915	0.000000354	0	0.00000184	0.000000844
P20107	YMR243C	0	0.000000109	8.11E-08	0.000000103	0.000000107	0.000000127	8.56E-08	9.42E-08	0.000000103	9.85E-08	0.000000103	8.68E-08
P35845	YAR042W	0	0	0	6.57E-08	0.000000126	8.12E-08	1.94E-08	2.13E-08	0	2.23E-08	2.34E-08	0
P25303	YMR214W	0	0.000000138	0	0.00000013	0.000000136	0.000000161	0.000000109	0.00000012	0.000000131	0	0	0.000000881
P31384	YAL021C	0	0.000000053	0.000000111	4.99E-08	5.19E-08	0	4.16E-08	0	0	4.79E-08	0.000000261	0
P53875	YNL185C	0.000000544	0	0.00000107	0.00000048	0	0	0	0.00000125	0.000000482	0.000000461	0.00000137	0.00000115
P32453	YNL315C	0.000000191	0	0.000000133	0.000000168	0.000000175	0.000000208	0.00000014	0.000000801	0.000000169	0.000000161	0	0
Q06168	YLR321C	0.000000123	0	0.000000242	0.000000108	0	0	9.05E-08	9.95E-08	0.000000308	0.000000294	0	0
Q07914	YLR008C	0.000000496	0.000000465	0.000000346	0.000000438	0.000000456	0.000000541	0	0.000000402	0.00000044	0.00000042	0.000000441	0.00000037
P38604	YHR072W	0.000000155	5.12E-08	0.000000108	4.83E-08	5.02E-08	5.96E-08	0	0	0	0	4.86E-08	0
P35184	YIR012W	0.000000121	0.000000113	8.42E-08	0.000000107	0.000000111	0	8.89E-08	9.78E-08	0.000000107	0.000000102	0.000000107	9.01E-08
P36526	YBR282W	0.000000612	0.000000574	0.00000121	0	0	0.000000668	0.00000127	0.0000014	0.000000543	0	0	0.000000457
P53100	YGL185C	0.000000146	0.000000137	0.000000102	0.000000129	0.000000135	0.00000016	0.000000108	0.000000119	0.00000013	0.000000124	0.00000013	0.000000109
P10962	YAL025C	0	0.000000189	0.000000141	0	0	0.00000022	0.00000042	0.000000163	0.000000179	0	0.000000507	0.000000426
Q12341	YPL001W	0.000000149	0	0	0.000000373	0.000000137	0.000000461	0	0	0.000000132	0.000000657	0.000000133	0.000000315
Q06705	YLR380W	0	0.000000123	0	0	0.00000012	0	9.65E-08	0	0	0.000000111	0.000000117	9.79E-08
P38120	YBR146W	0.000000233	0.000000617	0.000000459	0.000000581	0	0.000000254	0.000000172	0.000000189	0.000000207	0	0	0.000000492
P38109	YBR139W	9.44E-08	8.84E-08	6.58E-08	8.33E-08	8.67E-08	0	0.000000196	0.000000216	8.37E-08	0.00000008	8.39E-08	7.05E-08
P48016	YPR026W	0	0	1.79E-08	0.000000118	6.66E-08	0.000000145	1.89E-08	0	0	6.15E-08	2.28E-08	0
P47001	YJL158C	0	0.0000003	0.000000223	0.000000282	0.000000294	0.000000349	0.000000666	0.000000259	0	0.000000271	0.000000284	0.000000239
P47148	YJR111C	0.000000642	0.000000213	0.000000447	0.0000002	0.000000208	0.0000007	0.000000167	0.000000184	0.000000201	0.000000192	0	0
Q07915	YLR009W	0	0.000000361	0.000000268	0.000000339	0.000000353	0	0.000000801	0	0.000000341	0.000000326	0.000000967	0.000000287
Q12034	YDR515W	0	0	0	0.000000524	0.000000105	0.000000125	8.42E-08	9.26E-08	0.000000101	0.000000274	0	0.000000241
P53860	YNL231C	0	0.000000435	0.000000324	0.00000041	0.000000151	0.000000507	0.000000121	0	0	0	0	0.000000637
P38853	YHR158C	2.72E-08	2.55E-08	0	0.000000024	0.000000025	2.97E-08	0.00000002	2.21E-08	2.41E-08	0	0	2.03E-08
Q02908	YPL086C	0	0	5.73E-08	7.25E-08	7.55E-08	0.000000253	0	0	7.29E-08	6.97E-08	0.000000207	0.000000319
P33309	YNL001W	0.000000143	0.000000134	9.93E-08	0.000000126	0	0	0.000000105	0.000000115	0	0.000000121	0.000000358	0.000000552
Q04304	YMR090W	0	0.000000296	0	0	0	0	0.000000657	0.00000133	0.000000791	0.000000757	0.000000793	0.000000236
Q08446	YOR057W	0	0	9.59E-08	0.000000631	0.000000357	0.00000015	0.000000101	0.000000111	0.000000122	0.000000117	0.000000122	0.000000103
P36517	YLR439W	0.00000019	0.000000178	0.000000374	0	0.000000174	0	0.00000014	0.000000434	0.000000168	0	0	0.000000735
Q03103	YML130C	0	7.58E-08	0	7.14E-08	0	0	0	0	0	0.000000194	0.000000203	0.000000674
P50946	YNL099C	0	0.000000276	0	0.00000135	0.00000027	0.000000321	0.000000217	0.000000238	0.000000261	0.000000705	0	0
P38792	YHR069C	0.000000159	0.000000149	0.000000885	0.00000014	0	0.000000173	0	0	0	0	0.000000141	0.000000119
P39994	YEL020C	0	0	0	0	7.49E-08	0	0	0	7.23E-08	0.000000195	0.000000809	0.000000316
P36051	YKL165C	3.88E-08	0	2.71E-08	9.68E-08	3.56E-08	4.23E-08	2.86E-08	0	3.44E-08	3.29E-08	3.45E-08	0.000000029
Q08162	YOL021C	9.65E-08	0.000000032	2.38E-08	8.52E-08	3.14E-08	0	2.51E-08	0	0	2.89E-08	0	0.000000072
P38768	YHR034C	0.000000169	0.000000159	0.000000118	0.000000149	0.000000156	0.000000185	0.000000125	0.000000137	0.00000015	0.000000143	0	0.000000126
P39965	YER087W	7.82E-08	0	0	0.000000358	0.000000203	8.53E-08	5.76E-08	6.33E-08	0	0	6.95E-08	5.84E-08
P21182	YOL052C	0	0.000000128	9.56E-08	0.000000342	0.000000356	0.00000015	0	0	0.000000971	0	0.000000122	0.000000102
P38629	YNL290W	0.000000172	0.000000161	0.00000012	0.000000152	0.000000158	0	0.000000127	0.00000014	0.000000153	0.000000146	0.000000153	0.000000129
P32461	YKL191W	8.76E-08	0.000000232	0	0.000000218	0	9.55E-08	0	7.09E-08	7.76E-08	0.00000021	0	6.54E-08
P40169	YNL194C	0.000000207	0	0.000000144	0.000000183	0.00000019	0.000000226	0.000000431	0.000000168	0.000000183	0.000000175	0.000000184	0.000000154
Q03559	YMR295C	0.000000391	0	0.000000272	0.000000345	0	0.000000426	0.000000813	0.000000316	0.000000346	0.000000331	0.000000347	0.000000292
P25586	YCL059C	0	0.00000018	0.000000134	0.00000017	0.000000177	0.000000593	0	0.000000156	0	0.000000163	0.000000171	0.000000144
P32604	YJL155C	0	0	7.84E-08	0.00000111	0.000000103	0.000000637	0	0	0.000000282	0	0	0
P47075	YJL012C	0	5.23E-08	0	0	0	0	4.11E-08	0	4.95E-08	4.73E-08	0.00000014	0
P34164	YGL208W	0.000000361	0	8.91E-08	0.000000113	0.000000332	0.000000139	0	0	0	0.000000306	0	0
P40348	YJR068W	0	0.000000432	0.000000114	0.000000144	0.00000015	0.000000502	0.000000339	0	0	0.000000138	0.000000145	0.000000122
P36081	YKL077W	0	0	0.000000274	0	0.000000128	0.000000152	0.000000103	0.000000113	0	0.000000334	0.000000124	0.000000104
P38069	YBR015C	7.41E-08	0	0.000000268	6.54E-08	6.81E-08	0	5.46E-08	0.00000006	6.57E-08	0	0	0
P07347	YHR013C	0	0.000000276	0.000000205	0.00000026	0	0	0.000000612	0.000000238	0.000000261	0	0.000000261	0
P35817	YLR399C	0.00000017	0.000000159	4.19E-08	5.31E-08	5.53E-08	6.56E-08	0.000000125	4.87E-08	0	0	0	0
P32597	YIL126W	0	0	7.81E-08	0.000000019	0	6.65E-08	0	0	0	5.17E-08	0	1.61E-08
0	0	0	0	8.13E-08	0	0	0	0	0	0	9.89E-08	0.000000538	0.000000696
P32319	YBL017C	1.72E-08	1.62E-08	0.000000012	1.52E-08	0	0	0	0.000000014	0	0	1.53E-08	1.29E-08
P53064	YGL244W	0.000000082	7.68E-08	5.72E-08	0	7.53E-08	8.94E-08	6.04E-08	6.64E-08	7.27E-08	0	7.29E-08	6.12E-08
Q05543	YDR289C	0.000000131	0	9.11E-08	0.000000326	0.00000012	0.000000142	0.000000272	0.000000106	0	0.000000111	0.000000116	9.75E-08
Q3E776	YBR255C-A	0.000000822	0.00000077	0.000000573	0.000000725	0.000000754	0.00000253	0.000000605	0.000000665	0.000000728	0	0	0
P32804	YGL255W	0.000000423	0	0.000000104	0.000000373	0.000000388	0.000000163	0	0	0	0.000000127	0.000000133	0.000000112
Q12314	YOR021C	0.000000348	0.00000092	0.000000242	0.000000307	0.000000319	0.000000379	0	0.000000281	0.000000871	0.000000832	0	0
P38281	YBR151W	0.000000192	0	0	0.00000017	0.000000177	0.00000021	0.000000142	0.000000156	0.00000017	0	0	0
P43556	YFL047W	0	5.31E-08	0.000000112	0	0	0	0	0	0	0.000000249	5.03E-08	0.00000012
Q08421	YOR051C	0.000000129	0.000000342	9.01E-08	0	0.000000119	0	0.000000269	0	0.000000324	0.000000109	0	9.64E-08
Q04969	YML055W	0.000000455	0.000000426	0.000000896	0.000000401	0.000000418	0	0.000000335	0.000000368	0.000000403	0.000000385	0	0
P40548	YIL016W	0.000000539	0.000000505	0.000000375	0.000000475	0	0	0.000000397	0.000000436	0.000000477	0.000000456	0.000000479	0.000000402
P25040	YOL022C	0.000000131	0	9.14E-08	0	0	0	0.000000273	0.000000106	0.000000116	0.000000314	0.000000117	0.000000277
Q12355	YDR055W	0	0.000000108	0.000000228	0	0	0.000000126	8.51E-08	0.000000264	0.000000102	9.79E-08	0.00000029	8.62E-08
P38882	YHR196W	7.84E-08	7.34E-08	0	6.92E-08	0.000000072	8.55E-08	5.77E-08	0	6.95E-08	6.64E-08	6.97E-08	5.85E-08
P32317	YEL052W	0	8.82E-08	6.56E-08	0.000000235	0.000000244	0.000000103	0	0	8.34E-08	0	0	7.02E-08
Q05902	YLR299W	0	0	0.000000126	0	5.86E-08	0	4.69E-08	0.000000146	0.00000016	0.000000054	0	0.000000135
Q02932	YPL125W	0	0	2.27E-08	8.13E-08	0.00000003	0	0.000000024	0	8.17E-08	7.81E-08	0.000000029	2.43E-08
P39993	YEL022W	0	0	0	4.84E-08	1.78E-08	0	1.43E-08	0	1.72E-08	4.65E-08	1.72E-08	1.45E-08
Q08223	YOL053W	0	0	0	0.000000121	0	0.00000015	0.000000101	0	0	0.000000117	0	0.000000103
P40066	YER107C	0	0	0.000000305	0	0.000000142	0.000000169	0	0	0.000000137	0.000000131	0.000000138	0.000000327
P39103	YML129C	0	0.00000173	0	0.0000046	0	0.00000201	0.00000705	0	0.00000462	0.00000156	0	0
Q03246	YMR188C	0	0	0.000000206	0	0	0	0.00000113	0.00000024	0.000000262	0.000000251	0.000000263	0.000000221
P47006	YJL148W	0.000000859	0	0	0.000000268	0	0.000000331	0	0	0	0	0.000000763	0.000000227
P35996	YKL170W	0	0.00000176	0.00000131	0	0	0	0.00000139	0	0.00000059	0.000000564	0.000000592	0.000000497
P38074	YBR034C	0	0	0	0	0	0	0.000000346	0	0.000000417	0.000000399	0	0.000000124
Q02793	YGL213C	0.000000137	0	0.000000269	0	0.000000125	0.000000149	0	0	0.000000121	0.000000116	0.000000343	0.000000102
Q08962	YPL211W	0.000000444	0	0	0	0	0.000000484	0.000000327	0	0.000000393	0.00000106	0.000000394	0.000000936
P40343	YNR006W	0	6.53E-08	4.86E-08	0.000000319	0.000000064	0.000000395	5.13E-08	0	6.18E-08	0	0	0
P53741	YNR051C	0	0	0.000000182	0.000000231	8.49E-08	0	0	7.49E-08	0	7.84E-08	8.22E-08	0.000000195
Q02199	YGL172W	0	9.87E-08	0.000000208	0.000000093	9.68E-08	0.000000325	7.76E-08	0	9.34E-08	0	9.36E-08	0
Q05933	YLR370C	0	0	0.000000896	0.00000113	0	0.0000014	0.000000335	0	0.000000403	0.000000385	0	0
Q06146	YLR257W	0.000000531	0	0.000000131	0.000000166	0.000000173	0.000000205	0.000000391	0.000000152	0.000000167	0	0	0
P40956	YGL181W	0	0	0.00000027	0.000000342	0	0	0.000000101	0	0	0	0.000000122	0.000000102
P53883	YNL175C	0	0.000000125	0.000000263	0.000000118	0.000000123	0.000000146	9.83E-08	0.000000108	0	0	0	9.97E-08
P53256	YGR095C	0.000000324	0.000000304	0.000000639	0.000000286	0	0.000000354	0.000000239	0	0	0.000000275	0.000000815	0.000000242
P35178	YDR087C	0	0	0.000000162	0.000000206	0	0	0.000000172	0.000000189	0.000000207	0.000000197	0.000000207	0.000000174
P39984	YEL056W	0.000000135	0.000000126	0	0.000000119	0.000000124	0.000000147	9.91E-08	0.000000109	0.000000119	0.000000114	0	0.000000284
P25371	YCR011C	3.18E-08	0	2.22E-08	2.81E-08	2.92E-08	3.47E-08	2.34E-08	0	2.82E-08	0	0.00000008	0
P48445	YDL141W	5.97E-08	5.59E-08	0	5.26E-08	0	0.000000065	4.39E-08	0	0	5.05E-08	0	0.000000126
P14741	YKR026C	0	0	0.000000734	0	0.000000186	0	0.000000422	0	0	0.000000486	0	0.000000151
Q07807	YLL013C	0	0	0	0.000000103	0.000000108	4.52E-08	0	0	3.68E-08	3.52E-08	3.69E-08	8.75E-08
P43561	YFL041W	0	0	0.000000137	0.000000174	0	0.000000215	5.13E-08	5.64E-08	0	0	6.19E-08	0.000000052
P38737	YHL030W	0	0	2.64E-08	1.18E-08	0	0	9.86E-09	1.09E-08	0	0.000000127	1.19E-08	0
Q12406	YPR034W	0.000000104	9.72E-08	7.23E-08	0	9.53E-08	0.000000113	0	0	9.19E-08	8.79E-08	9.22E-08	7.74E-08
P53152	YGL087C	0.000000674	0.000000631	0.00000133	0.000000594	0	0	0.0000014	0.00000154	0	0.000000571	0	0.000000503
P36152	YKR071C	0	0	0	0.000000415	0.000000153	0.000000181	0.000000346	0.000000381	0.000000148	0	0	0.000000351
P32911	YNL244C	0.000000962	0.000000901	0.0000019	0	0.000000884	0	0.00000368	0.0000022	0.000000853	0	0	0
P47133	YJR088C	0.000000217	0	0.000000427	0.000000191	0	0.000000236	0	0	0.000000543	0.000000183	0.000000192	0
P21375	YJR051W	9.64E-08	0	0.000000349	0.000000441	0	0.000000105	0	0	8.54E-08	0	0	0
Q04080	YDR434W	8.76E-08	8.21E-08	6.11E-08	0.000000218	8.04E-08	9.55E-08	0	0	0	7.42E-08	0	6.54E-08
Q06078	YLR409C	0.000000106	0	2.62E-08	3.31E-08	3.45E-08	0	2.77E-08	0	0	3.18E-08	3.34E-08	0.000000028
P38930	YOR039W	0.000000261	0.000000244	0	0.00000023	0.000000239	0.000000284	0.000000192	0	0	0	0.000000232	0.000000195
P16370	YIL021W	0.000000191	0	0.000000133	0	0.000000175	0.000000208	0.00000014	0.000000154	0	0.000000161	0	0.000000142
P39969	YER114C	0	3.02E-08	6.35E-08	8.04E-08	2.96E-08	3.52E-08	0	2.61E-08	0	0	0	0
P34909	YER068W	0	0	0.000000053	0.00000019	6.98E-08	8.29E-08	0	6.16E-08	0	6.44E-08	6.75E-08	5.67E-08
P40011	YER010C	0.000000302	0.000000283	0.00000021	0	0.000000277	0	0	0.000000244	0.000000267	0	0.000000758	0.000000225
P32583	YKR092C	0	0.000000122	0.000000257	0.000000115	0	0	0.000000272	0.000000106	0	0	0	0
P38068	YBR014C	0.000000374	0	0.00000026	0.000000329	0	0.000000407	0.000000275	0.000000302	0.000000331	0.000000316	0.000000332	0.000000279
Q05946	YLR222C	0	0	3.23E-08	0	0	5.05E-08	3.41E-08	0	0.000000041	3.92E-08	0	3.46E-08
Q12292	YOL083W	0.000000129	0.000000121	9.01E-08	0.000000322	0.000000336	0.000000141	9.51E-08	0.000000105	0	0	0	0
P13259	YGR202C	0	0	0	0	0	0	0	0.0000001	0	0.000000105	0.00000011	0.00000048
P38089	YBR125C	0	0	0	0	0.000000127	0	0	0.000000318	0.000000123	0.000000118	0	0
Q12306	YDR510W	0.00000106	0.000000997	0.000000741	0.00000265	0	0.00000116	0	0	0	0.00000255	0	0
Q04081	YDR435C	0.000000182	0.00000017	0.000000358	0.00000016	0.000000167	0.000000561	0.000000134	0	0	0	0	0
Q12133	YLR066W	0	0	0.000000302	0.000000382	0	0	0.000000901	0.00000035	0.000000384	0.000000367	0	0
Q05775	YLR192C	0.000000251	0	0	0.000000221	0.00000065	0.000000273	0.000000184	0.000000573	0	0.000000212	0	0
Q12404	YOR288C	0	0	0	0.000000475	0.000000495	0	0.000000397	0.000000154	0	0	0	0.000000402
P37293	YGR147C	0	0	0.000000154	0.000000551	0.000000203	0.000000241	0	0	0	0.000000187	0	0.000000165
P22203	YOR332W	0	0.000000285	0	0	0	0	0.00000116	0	0.000000761	0.00000134	0	0.000000227
Q12374	YPR155C	7.07E-08	0	0.000000139	0.000000324	0	7.71E-08	5.21E-08	0	0	0	0	0
Q08920	YPL178W	0.00000036	0.000000337	0.000000251	0.000000318	0	0.000000393	0	0	0.000000319	0	0.00000032	0.000000269
Q08979	YPL263C	0	0	0.000000236	0.000000162	0	0	0	0	0	5.51E-08	0	4.86E-08
0	0	0.000000467	0.000000437	0	0	0	0	0.00000178	0.00000196	0	0.000000395	0.000000415	0
P32799	YGL191W	0.000000737	0.000000691	0	0	0	0.000000804	0.000000543	0.000000597	0.000000653	0	0.000000655	0.00000055
Q99325	YOR152C	0	0	0.000000184	0.000000658	0.000000685	0.000000813	0	0	0.000000234	0	0	0
P52891	YDL116W	0	0	0	0.000000138	5.08E-08	0.000000313	0	0	0.000000049	0	0	0
Q03774	YDR165W	0.000000116	0.000000306	8.05E-08	0.000000288	0	0	0.00000024	0	0	0	0	8.62E-08
Q12331	YDR262W	0	0.0000018	0.000000872	0	0.000000221	0	0.000000501	0	0	0	0	0
P53326	YGR266W	0	0	0.000000211	5.14E-08	5.35E-08	6.35E-08	0	0	0	0	0.000000146	0.000000123
P35127	YJR099W	0.000000298	0.000000789	0	0.000000263	0.000000274	0.000000325	0.000000219	0.000000241	0.000000264	0.000000252	0	0
P35180	YGR082W	0	0.000000409	0	0.000000385	0.000000401	0	0.000000321	0.000000353	0.000000387	0.00000192	0.000000388	0
P47141	YJR101W	0	0	0	0.00000022	0.000000229	0	0.000000183	0.000000202	0.000000221	0.000000211	0.000000221	0.000000186
O13585	YPR089W	0	0	2.85E-08	0.000000102	3.75E-08	4.46E-08	0	0	0	9.79E-08	3.63E-08	3.05E-08
P32860	YKL040C	0.000000264	0	0.000000184	0	0.000000242	0	0.000000194	0.000000214	0.000000234	0.000000223	0.000000234	0.000000197
P12611	YOR043W	0	0	0.000000199	0.000000089	0	0.000000311	0.00000021	0	8.94E-08	0	0	0
P40335	YJL053W	0.000000146	0	0.000000289	0.000000129	0.000000135	0.00000016	0	0	0.00000013	0	0	0
Q05871	YLR284C	0.000000231	0.000000216	0	0.000000575	0.000000212	0.000000251	0	0.000000187	0.000000204	0.000000195	0	0
Q02486	YMR072W	0.00000227	0	0	0.00000109	0.000000401	0	0	0.00000183	0	0	0	0
P38116	YBR164C	0.000000436	0.000000409	0.000000304	0.000000385	0.000000401	0.000000476	0	0.000000353	0.000000387	0	0	0
P30665	YPR019W	0	0.0000001	7.48E-08	3.35E-08	3.48E-08	0	0	3.07E-08	9.51E-08	0	0	0
P38153	YBR288C	0	0.00000027	0.000000567	8.98E-08	9.35E-08	0	0	0	0	0	0	0
P38993	YMR058W	0	0	0.000000047	0	0	0	4.96E-08	0	5.97E-08	0.000000161	0.000000169	5.03E-08
Q03790	YMR153W	0.000000104	0	0.000000378	0.00000026	0	0	0	0	0	0	9.28E-08	7.79E-08
Q12242	YOR138C	6.22E-08	0	0	5.49E-08	0.000000161	6.78E-08	0	5.04E-08	5.51E-08	5.27E-08	0	4.64E-08
P40056	YER083C	0	0	0.000000443	0.000000198	0.000000583	0	0.000000165	0	0	0.00000019	0	0
